0.748527729,0.727693252,1
0.852502679,0.642087722,1
0.719464088,0.672344619,1
0.851192256,0.742657176,1
0.792248386,0.835412292,1
0.844116304,0.829713788,1
0.855698793,0.789694731,1
0.695908281,0.720034348,1
0.806549746,0.775511647,1
0.759232061,0.719693579,1
0.804788639,0.821554548,1
0.763365367,0.855677434,1
0.7611719,0.829468288,1
0.803844047,0.795961732,1
0.739205566,0.662169356,1
0.731447952,0.82980954,1
0.844620823,0.665866312,1
0.806099414,0.791825318,1
0.827500828,0.787712813,1
0.885124686,0.779324879,1
0.718825998,0.756409192,1
0.855763768,0.748483149,1
0.73386973,0.790034086,1
0.71164257,0.765688851,1
0.830108394,0.77532993,1
0.853801255,0.798298264,1
0.859684407,0.723174286,1
0.846487819,0.841873654,1
0.808437574,0.781780215,1
0.579288175,0.760087662,1
0.894078848,0.752540024,1
0.77407933,0.767535283,1
0.885326889,0.802337312,1
0.866415478,0.844262603,1
0.764980309,0.782075035,1
0.814756538,0.764215359,1
0.816391423,0.781989843,1
0.833167415,0.766330755,1
0.889881424,0.725410454,1
0.820419977,0.775628345,1
0.79345619,0.798981925,1
0.824105703,0.86737607,1
0.828698854,0.858744634,1
0.85270553,0.754229789,1
0.781375742,0.762963896,1
0.851962087,0.827646369,1
0.741522564,0.728823351,1
0.763830578,0.824349638,1
0.782401697,0.676799622,1
0.833470083,0.751312898,1
0.885503897,0.739664916,1
0.790282239,0.747852402,1
0.827928124,0.785341966,1
0.902226707,0.607769304,1
0.848662306,0.880366572,1
0.884358009,0.717346282,1
0.859119648,0.740066909,1
0.85970195,0.741832621,1
0.814179542,0.73971931,1
0.780691329,0.652099145,1
0.776135682,0.875783391,1
0.788633309,0.736748668,1
0.819836297,0.78155672,1
0.676403901,0.775698387,1
0.82725642,0.839878933,1
0.732543396,0.756215667,1
0.793086816,0.743703918,1
0.757996793,0.749364296,1
0.803192516,0.781539228,1
0.713317009,0.806122435,1
0.793788318,0.719188088,1
0.875992075,0.734048994,1
0.734614857,0.881034768,1
0.773577852,0.65896894,1
0.760593128,0.79553517,1
0.822586361,0.77464004,1
0.71909339,0.677263813,1
0.810878057,0.906635517,1
0.854646026,0.820322996,1
0.80366083,0.836465069,1
0.799741664,0.822664488,1
0.828529913,0.66146156,1
0.880990089,0.730636941,1
0.808552777,0.842341106,1
0.834159594,0.66233075,1
0.743279987,0.793584479,1
0.836080862,0.849282257,1
0.81957684,0.710046949,1
0.775729564,0.655015424,1
0.808571287,0.791738649,1
0.837593959,0.818829251,1
0.811841897,0.698419124,1
0.747282339,0.685860632,1
0.866956301,0.736833656,1
0.623799048,0.765187638,1
0.797740596,0.783724693,1
0.784303936,0.636637191,1
0.713569377,0.817883667,1
0.84627039,0.724154061,1
0.747786448,0.722029642,1
0.721722395,0.727481074,1
0.808427963,0.822611698,1
0.801094117,0.734864575,1
0.875982525,0.883906528,1
0.750153698,0.79940315,1
0.821509872,0.748931936,1
0.834947532,0.781704745,1
0.879345719,0.677445352,1
0.759696715,0.729785555,1
0.939132712,0.776040111,1
0.829333758,0.740030335,1
0.737291744,0.828703639,1
0.824634097,0.773819479,1
0.782222377,0.807160096,1
0.862617046,0.826256533,1
0.82418078,0.82674454,1
0.667475206,0.813081665,1
0.725283116,0.693970485,1
0.773685189,0.679623328,1
0.808148277,0.761079063,1
0.89853826,0.771263318,1
0.787983586,0.659191828,1
0.867292469,0.714743668,1
0.78205412,0.835312786,1
0.853465101,0.830145477,1
0.90162156,0.793085154,1
0.784692518,0.69249634,1
0.884468957,0.785870241,1
0.78961831,0.817372952,1
0.846919842,0.663843256,1
0.787775611,0.832876195,1
0.801123394,0.699204641,1
0.670336856,0.810937281,1
0.744184989,0.830331686,1
0.909779109,0.761718471,1
0.944450549,0.815606785,1
0.733142956,0.723765869,1
0.830725991,0.832357206,1
0.769923592,0.763782715,1
0.772788869,0.730782419,1
0.868377513,0.873268863,1
0.866835645,0.73327496,1
0.710386757,0.826543947,1
0.829242942,0.803578839,1
0.783149616,0.707989843,1
0.858704875,0.855918696,1
0.81109391,0.748008587,1
0.779603137,0.667992894,1
0.778483742,0.726464599,1
0.834166524,0.819579398,1
0.764963281,0.811144564,1
0.793979007,0.75162661,1
0.772458947,0.892050335,1
0.93493006,0.760997615,1
0.844752941,0.771641208,1
0.837163413,0.764022793,1
0.892962432,0.926900609,1
0.800412191,0.897057412,1
0.883663832,0.876467944,1
0.698672198,0.783690694,1
0.77264069,0.78630848,1
0.810407825,0.858784139,1
0.81217828,0.72108096,1
0.833814177,0.803137185,1
0.717337978,0.701821753,1
0.738016183,0.664316611,1
0.847465073,0.655575602,1
0.820052163,0.80366367,1
0.766300416,0.630019454,1
0.745608545,0.726796511,1
0.749294056,0.787595886,1
0.824930873,0.792683781,1
0.853336433,0.759625787,1
0.851310421,0.737415601,1
0.881234693,0.663571112,1
0.747495739,0.793434542,1
0.825222637,0.891128385,1
0.813080887,0.796531204,1
0.845352461,0.860067174,1
0.733754312,0.725714401,1
0.733005743,0.783752608,1
0.839455497,0.776054596,1
0.843766225,0.737341207,1
0.893824485,0.782612828,1
0.753256433,0.809971488,1
0.776472953,0.814015416,1
0.880485773,0.842001649,1
0.741427648,0.714598055,1
0.816407867,0.84446581,1
0.857056749,0.760557946,1
0.685788873,0.724407952,1
0.788235125,0.83888581,1
0.830959499,0.671377926,1
0.773264681,0.81806209,1
0.951807125,0.700687451,1
0.675220968,0.698214371,1
0.810384067,0.838087345,1
0.720167142,0.686299639,1
0.8937993,0.730610418,1
0.793831257,0.747264375,1
0.851212938,0.772241425,1
0.885978326,0.783589627,1
0.866059964,0.799049249,1
0.717244403,0.779714377,1
0.826730556,0.691699801,1
0.884095439,0.756901062,1
0.803620458,0.777210318,1
0.849341426,0.633905281,1
